datetime,hour,minute,kai,Tem,DO,Sal,nissyaryou,Chl.a
2007-05-21,9,49,BS1,17.15,8.0,32.06,28.9,1.5
2007-05-21,10,47,IY1,17.07,8.2,33.59,28.9,0.1
2007-05-21,10,49,KIS,17.21,7.2,33.4,28.9,0.6
2007-05-21,10,58,SUO,17.09,8.3,33.01,28.9,0.7
2007-05-21,11,50,BS1,17.46,8.2,32.14,28.9,0.4
2007-05-21,12,7,SUO,17.41,8.4,33.04,28.9,0.7
2007-05-21,12,8,IY1,16.35,8.1,33.71,28.9,0.4
2007-05-21,12,14,KIS,17.2,7.2,33.31,28.9,0.9
2007-05-21,13,19,SUO,17.94,8.1,33.01,28.9,1.0
2007-05-21,14,9,KIS,17.56,7.1,33.77,28.9,1.5
2007-05-21,14,14,IY2,16.47,8.4,33.68,28.9,0.2
2007-05-21,14,48,BS1,17.95,8.0,32.04,28.9,0.7
2007-05-21,15,49,BS1,17.58,8.0,32.06,28.9,1.2
2007-05-22,9,30,IY2,16.17,7.9,33.55,28.2,0.8
2007-05-22,10,41,HBK,19.25,7.6,34.53,28.2,0.3
2007-05-22,10,43,IY2,16.22,7.9,33.37,28.2,0.8
2007-05-22,10,52,IY1,16.38,7.7,33.58,28.2,0.3
2007-05-22,11,17,HBK,18.9,7.4,34.52,28.2,0.3
2007-05-22,11,53,HBK,19.49,7.8,34.46,28.2,0.5
2007-05-22,12,6,IY2,17.56,8.0,33.68,28.2,0.3
2007-05-22,12,6,IY1,17.86,7.7,33.6,28.2,0.1
2007-05-22,12,30,HBK,19.69,8.2,34.35,28.2,0.8
2007-05-22,13,1,IY1,16.18,7.9,33.57,28.2,0.5
2007-05-22,13,13,IY2,17.66,8.2,33.59,28.2,0.3
2007-05-22,14,29,SUO,19.59,7.9,32.93,28.2,0.9
2007-05-22,15,32,SUO,17.54,8.3,33.05,28.2,2.6
2007-05-22,15,39,HRS,16.38,8.1,33.32,28.2,0.4
2007-05-23,9,21,HAR,16.43,7.7,32.69,23.6,0.5
2007-05-23,11,7,HAR,16.55,8.1,32.38,23.6,0.2
2007-05-23,11,10,HIU,16.39,8.0,33.43,23.6,1.1
2007-05-23,11,57,HIU,17.57,8.1,33.35,23.6,0.4
2007-05-23,12,20,HAR,16.73,7.9,32.61,23.6,0.3
2007-05-23,12,53,SUO,18.88,7.9,33.23,23.6,0.6
2007-05-23,13,21,HAR,17.89,7.8,32.73,23.6,0.2
2007-05-23,13,32,HIU,18.1,8.0,33.4,23.6,0.1
2007-05-23,14,8,SUO,18.02,8.4,33.01,23.6,0.5
2007-05-24,8,9,KIS,17.43,7.9,33.27,27.4,1.9
2007-05-24,8,34,AKI,16.75,8.0,33.19,27.4,2.1
2007-05-24,9,8,HIU,17.82,8.2,33.31,27.4,0.6
2007-05-24,9,35,AKI,16.61,7.7,33.47,27.4,0.7
2007-05-24,10,10,HIU,18.25,8.5,33.2,27.4,1.2
2007-05-24,10,15,KIS,17.17,7.5,32.94,27.4,1.7
2007-05-24,10,42,AKI,16.42,7.6,33.38,27.4,0.9
2007-05-24,11,18,HIU,18.49,7.9,33.21,27.4,0.6
2007-05-24,12,19,HIU,19.18,9.0,33.24,27.4,0.6
2007-05-24,12,20,KIS,17.05,7.2,33.18,27.4,1.4
2007-05-24,12,37,AKI,17.04,7.8,33.28,27.4,1.5
2007-05-24,13,18,HIU,18.14,7.9,33.32,27.4,0.2
2007-05-24,13,18,AKI,16.96,7.7,33.33,27.4,1.0
2007-05-24,14,6,AKI,16.84,8.0,33.19,27.4,0.9
2007-05-28,8,22,OSK,17.4,7.6,33.11,26.6,3.1
2007-05-28,9,37,HRS,17.81,7.9,32.85,26.6,0.4
2007-05-28,9,42,OSK,17.98,8.2,32.19,26.6,2.4
2007-05-28,10,55,OSK,17.65,8.3,32.37,26.6,1.5
2007-05-28,11,15,HRS,18.49,7.7,32.68,26.6,0.3
2007-05-28,12,22,AKI,16.9,7.4,33.34,26.6,0.7
2007-05-28,13,3,SUO,19.21,8.0,33.23,26.6,0.8
2007-05-28,13,39,AKI,18.0,7.7,33.12,26.6,1.6
2007-05-28,13,48,SUO,17.98,7.8,33.15,26.6,0.6
2007-05-29,9,25,OSK,18.75,10.3,29.29,19.5,7.3
2007-05-29,10,23,HRS,18.18,7.3,32.93,19.5,0.6
2007-05-29,10,38,OSK,18.43,9.2,30.84,19.5,3.3
2007-05-29,11,28,HRS,19.16,7.9,32.36,19.5,0.6
2007-05-29,11,46,OSK,19.34,11.4,29.63,19.5,3.4
2007-05-29,12,34,HRS,19.38,8.5,31.74,19.5,1.7
2007-05-29,13,49,HRS,18.5,8.3,32.53,19.5,1.5
2007-05-29,13,49,OSK,18.84,9.8,31.49,19.5,1.2
2007-05-29,16,10,OSK,19.19,10.9,30.13,19.5,2.3
2007-05-30,9,26,OSK,17.67,8.2,32.08,11.9,1.0
2007-05-30,10,8,OSK,18.19,9.2,31.06,11.9,1.1
2007-05-30,11,11,OSK,17.28,7.9,32.36,11.9,0.9
2007-08-20,10,4,KIS,25.94,6.5,32.49,23.9,0.7
2007-08-20,11,25,KIS,25.77,6.1,32.11,23.9,1.5
2007-08-20,14,30,KIS,27.0,6.6,31.58,23.9,0.4
2007-08-21,9,22,HAR,26.97,6.6,31.99,18.4,2.1
2007-08-21,11,2,IY1,23.71,6.3,33.08,18.4,1.8
2007-08-21,11,5,HAR,28.29,6.8,31.88,18.4,0.3
2007-08-21,11,9,HIU,28.25,6.6,32.31,18.4,0.5
2007-08-21,12,18,HAR,28.27,6.9,31.9,18.4,1.7
2007-08-21,12,31,IY1,26.42,6.5,33.18,18.4,0.2
2007-08-21,13,22,IY1,24.36,6.9,32.89,18.4,1.6
2007-08-21,13,27,HIU,29.06,6.6,32.38,18.4,0.9
2007-08-21,13,35,HAR,28.6,7.2,31.89,18.4,0.5
2007-08-21,14,14,HIU,29.66,6.9,32.27,18.4,2.3
2007-08-21,15,30,HIU,29.8,6.6,32.36,18.4,0.7
2007-08-22,8,39,AKI,25.03,8.0,32.77,24.5,1.9
2007-08-22,9,26,OSK,29.22,8.0,27.92,24.5,5.7
2007-08-22,10,2,BS1,27.94,7.3,32.21,24.5,2.7
2007-08-22,10,3,OSK,28.23,8.6,30.49,24.5,6.2
2007-08-22,11,7,HIU,28.82,6.9,32.43,24.5,0.3
2007-08-22,11,11,OSK,28.75,7.6,30.44,24.5,2.0
2007-08-22,11,34,AKI,25.48,6.9,32.72,24.5,1.4
2007-08-22,11,55,HIU,26.99,6.9,32.61,24.5,0.4
2007-08-22,12,41,OSK,27.54,7.8,31.8,24.5,1.0
2007-08-22,12,48,AKI,25.42,6.7,32.57,24.5,1.1
2007-08-22,13,8,BS1,28.39,7.7,32.41,24.5,1.2
2007-08-22,13,35,HIU,29.09,6.7,32.54,24.5,0.2
2007-08-22,13,57,HRS,28.4,6.6,31.58,24.5,0.1
2007-08-22,14,53,BS1,28.8,7.4,32.25,24.5,1.2
2007-08-22,14,56,OSK,28.42,8.6,31.17,24.5,1.1
2007-08-22,15,37,HRS,26.66,6.9,32.42,24.5,1.2
2007-08-22,15,56,BS1,27.99,7.3,32.31,24.5,1.9
2007-08-23,8,38,BS1,27.78,5.8,32.18,11.4,1.3
2007-08-23,9,2,HIU,28.89,6.7,32.43,11.4,0.8
2007-08-23,9,7,OSK,26.37,6.0,31.92,11.4,1.5
2007-08-23,9,23,AKI,25.22,7.1,32.77,11.4,0.4
2007-08-23,10,2,BS1,28.15,6.6,32.01,11.4,2.5
2007-08-23,10,7,HIU,29.22,6.5,32.5,11.4,0.6
2007-08-23,10,29,AKI,24.5,6.5,32.92,11.4,1.1
2007-08-23,10,32,OSK,26.25,6.3,32.04,11.4,2.2
2007-08-23,11,13,HIU,29.84,6.9,32.23,11.4,0.6
2007-08-23,11,42,OSK,26.35,6.2,32.08,11.4,1.1
2007-08-23,11,50,SUO,29.17,6.6,31.96,11.4,0.1
2007-08-23,12,14,HIU,28.48,6.4,32.5,11.4,0.5
2007-08-23,12,53,SUO,29.27,6.5,31.89,11.4,0.1
2007-08-23,13,4,AKI,26.0,6.7,32.66,11.4,1.8
2007-08-23,13,14,HIU,28.35,6.6,32.55,11.4,0.3
2007-08-23,13,16,BS1,28.51,7.8,32.0,11.4,2.0
2007-08-23,13,47,AKI,25.52,6.6,32.8,11.4,1.0
2007-08-23,13,57,SUO,29.35,6.6,31.9,11.4,0.2
2007-08-23,14,15,BS1,28.29,6.9,32.24,11.4,1.1
2007-08-23,14,39,AKI,25.8,7.2,32.78,11.4,0.9
2007-08-23,15,1,SUO,28.6,6.8,32.09,11.4,0.1
2007-08-24,9,3,HRS,27.3,7.0,31.93,21.5,0.6
2007-08-24,9,46,HRS,26.56,7.2,31.85,21.5,0.3
2007-08-24,10,17,SUO,29.25,6.6,31.87,21.5,1.0
2007-08-24,11,28,HRS,27.88,7.5,31.48,21.5,0.4
2007-08-24,11,28,SUO,29.17,6.7,32.05,21.5,0.1
2007-08-24,11,48,BS2,28.51,7.1,31.8,21.5,1.6
2007-08-24,12,36,SUO,28.23,6.9,32.12,21.5,0.1
2007-08-24,12,36,HRS,28.31,8.3,30.32,21.5,2.5
2007-08-24,13,47,SUO,28.65,6.7,32.31,21.5,0.1
2007-08-24,13,53,HRS,28.13,8.6,31.13,21.5,3.9
2007-08-24,14,11,BS2,28.59,7.4,31.77,21.5,3.4
2007-08-24,15,27,BS2,27.53,6.7,31.72,21.5,2.9
2007-08-27,8,53,KIS,27.44,6.5,31.85,22.3,0.1
2007-08-27,8,57,BS2,28.35,6.6,32.03,22.3,1.7
2007-08-27,9,47,KIS,26.96,6.4,32.61,22.3,0.2
2007-08-27,10,28,BS2,28.02,7.1,31.46,22.3,6.1
2007-08-27,10,47,IY1,26.99,7.3,33.21,22.3,0.2
2007-08-27,10,57,KIS,27.9,6.3,32.37,22.3,0.1
2007-08-27,11,8,SUO,28.52,6.5,31.91,22.3,0.2
2007-08-27,12,2,IY1,26.58,7.4,33.27,22.3,0.2
2007-08-27,12,11,SUO,29.26,6.6,32.05,22.3,0.1
2007-08-27,12,11,BS2,28.36,8.2,31.13,22.3,2.3
2007-08-27,12,49,SUO,28.79,6.9,32.12,22.3,0.7
2007-08-27,13,9,KIS,27.45,6.4,31.98,22.3,0.1
2007-08-27,13,58,SUO,29.5,7.1,31.99,22.3,0.1
2007-08-27,14,17,IY2,23.91,7.5,33.29,22.3,0.8
2007-08-27,14,29,KIS,27.97,6.4,32.63,22.3,0.1
2007-08-27,14,49,BS2,28.59,8.9,31.21,22.3,4.1
2007-08-28,8,15,KIS,26.01,6.2,32.62,16.7,0.5
2007-08-28,9,36,KIS,26.95,6.6,32.42,16.7,0.4
2007-08-28,9,59,IY2,24.03,6.9,33.13,16.7,1.4
2007-08-28,10,55,SUO,28.11,6.5,32.09,16.7,0.3
2007-08-28,11,20,IY2,23.84,6.2,32.98,16.7,0.6
2007-08-28,11,58,SUO,28.82,6.6,32.03,16.7,0.1
2007-08-28,12,14,KIS,28.08,6.6,32.28,16.7,0.1
2007-08-28,12,40,IY2,25.73,7.3,33.12,16.7,1.0
2007-08-28,13,2,SUO,27.68,6.8,32.36,16.7,0.1
2007-08-28,13,51,IY2,27.02,7.4,33.01,16.7,0.8
2007-08-28,13,52,SUO,28.91,6.7,32.16,16.7,0.6
2007-08-29,9,41,KIS,27.16,6.6,32.11,15.4,0.5
2007-08-29,10,24,HAR,28.09,6.0,31.65,15.4,0.3
2007-08-29,10,53,KIS,27.31,6.7,32.11,15.4,1.0
2007-08-29,11,51,HAR,28.56,6.5,30.79,15.4,1.4
2007-08-29,12,22,KIS,28.51,6.9,31.7,15.4,0.5
2007-08-29,12,58,SUO,27.4,6.7,32.56,15.4,0.1
2007-08-29,14,10,SUO,27.42,6.7,32.36,15.4,0.3
2007-08-29,14,20,HAR,27.81,5.4,31.53,15.4,2.5
2007-08-29,15,10,HAR,28.87,6.6,31.9,15.4,0.9
2007-08-30,8,22,OSK,25.75,5.9,32.85,12.3,0.8
2007-08-30,9,45,OSK,26.17,6.6,32.6,12.3,2.6
2007-08-30,10,19,HAR,26.65,5.4,31.66,12.3,0.5
2007-08-30,10,31,HBK,28.94,6.4,33.22,12.3,0.3
2007-08-30,11,2,OSK,26.58,6.8,32.34,12.3,4.7
2007-08-30,11,55,HAR,27.16,5.7,32.03,12.3,1.6
2007-08-30,13,27,SUO,29.23,6.1,32.0,12.3,1.6
2007-08-30,14,6,HAR,27.18,5.5,32.0,12.3,0.9
2007-08-30,14,29,SUO,27.8,6.2,32.35,12.3,1.8
2007-08-31,9,50,HAR,28.07,6.4,31.96,14.9,0.7
2007-08-31,11,16,HAR,28.07,6.0,31.34,14.9,2.2
2007-08-31,13,42,HAR,28.02,6.3,31.34,14.9,1.5
2007-09-03,11,25,AKI,25.13,6.6,33.01,17.3,1.4
2007-09-03,12,56,AKI,24.22,6.2,33.15,17.3,1.9
2007-09-04,9,52,AKI,25.46,5.9,32.92,19.2,1.0
2007-09-04,11,35,HAR,27.78,6.8,31.73,19.2,0.9
2007-09-04,13,3,HAR,28.06,6.4,32.07,19.2,0.3
2007-09-05,10,26,HAR,28.24,6.3,32.06,20.1,0.3
2007-09-05,11,59,HAR,26.6,7.1,31.71,20.1,0.6
2007-09-10,12,0,HBK,27.8,6.2,33.24,18.9,0.1
2007-09-10,12,35,HBK,27.52,6.3,33.3,18.9,0.3
2007-09-10,13,11,HBK,27.83,6.5,33.35,18.9,0.1
2007-10-11,9,51,HAR,25.56,5.7,32.48,10.9,0.4
2007-10-15,11,3,HIU,24.67,7.1,32.59,15.3,2.3
2007-10-15,13,29,HIU,24.99,7.2,32.54,15.3,1.3
2007-10-15,14,21,HIU,25.15,7.5,32.42,15.3,2.0
2007-10-15,15,35,HIU,25.03,7.2,32.43,15.3,2.2
2007-10-16,9,49,BS1,24.52,7.0,32.54,12.0,2.3
2007-10-16,10,38,SUO,23.81,7.5,32.54,12.0,1.1
2007-10-16,11,49,SUO,24.75,6.9,32.78,12.0,0.9
2007-10-16,11,53,BS1,23.98,7.4,32.58,12.0,3.8
2007-10-16,12,57,SUO,24.58,7.1,32.32,12.0,1.7
2007-10-16,14,4,SUO,24.85,7.0,32.67,12.0,3.2
2007-10-16,14,47,BS1,24.93,7.4,32.5,12.0,1.4
2007-10-16,15,48,BS1,24.71,7.3,32.54,12.0,1.9
2007-10-17,8,21,OSK,23.83,5.4,32.63,16.3,0.5
2007-10-17,8,41,BS1,24.29,6.2,32.39,16.3,2.1
2007-10-17,9,40,OSK,24.3,5.7,32.63,16.3,0.4
2007-10-17,9,55,BS1,22.94,6.4,32.16,16.3,3.0
2007-10-17,11,2,OSK,24.06,5.4,32.77,16.3,0.6
2007-10-17,11,12,HIU,24.29,6.4,33.05,16.3,3.2
2007-10-17,11,55,HIU,24.37,6.8,33.0,16.3,2.6
2007-10-17,12,8,KIS,24.16,5.5,33.41,16.3,0.5
2007-10-17,13,12,BS1,24.06,7.1,32.49,16.3,3.6
2007-10-17,13,31,HIU,24.17,6.9,32.92,16.3,2.7
2007-10-17,14,11,BS1,24.25,7.0,32.58,16.3,1.7
2007-10-17,14,15,HIU,24.49,6.8,32.9,16.3,3.1
2007-10-18,9,16,HIU,23.51,7.5,32.42,16.8,1.8
2007-10-18,9,18,KIS,24.52,6.6,33.67,16.8,0.3
2007-10-18,10,20,HIU,24.29,6.9,32.82,16.8,2.7
2007-10-18,10,29,IY1,23.99,6.0,33.3,16.8,1.5
2007-10-18,10,43,KIS,24.35,6.3,33.55,16.8,0.4
2007-10-18,11,14,SUO,24.46,6.7,32.79,16.8,0.8
2007-10-18,11,28,HIU,24.32,7.3,32.71,16.8,1.9
2007-10-18,12,2,IY1,24.04,6.1,33.37,16.8,1.1
2007-10-18,12,11,KIS,24.49,6.0,33.58,16.8,0.5
2007-10-18,12,24,SUO,24.54,6.8,32.94,16.8,0.8
2007-10-18,12,36,HIU,24.38,7.1,32.92,16.8,0.8
2007-10-18,13,8,IY1,24.11,6.1,33.25,16.8,1.7
2007-10-18,13,10,BS2,25.16,7.1,32.13,16.8,3.0
2007-10-18,13,29,KIS,24.23,6.1,33.51,16.8,0.4
2007-10-18,13,40,SUO,24.59,6.0,33.15,16.8,0.8
2007-10-18,14,11,BS2,24.97,6.5,32.1,16.8,1.7
2007-10-18,14,25,SUO,24.37,6.6,32.93,16.8,1.4
2007-10-18,15,32,BS2,25.13,6.6,32.17,16.8,1.6
2007-10-19,8,21,KIS,24.02,6.0,33.64,2.8,0.5
2007-10-19,8,39,AKI,23.72,7.6,33.04,2.8,1.7
2007-10-19,9,47,KIS,24.07,6.0,33.56,2.8,0.7
2007-10-19,9,48,HAR,24.4,6.1,32.31,2.8,9.2
2007-10-19,9,54,AKI,24.07,6.1,33.18,2.8,0.5
2007-10-19,11,0,HRS,23.99,6.6,33.0,2.8,0.9
2007-10-19,11,12,KIS,24.12,5.9,33.35,2.8,0.5
2007-10-19,12,5,HAR,23.39,6.6,31.63,2.8,3.8
2007-10-19,12,45,HRS,23.96,7.7,32.91,2.8,1.9
2007-10-19,13,41,SUO,24.14,6.6,32.89,2.8,1.3
2007-10-19,14,1,HRS,24.16,6.7,33.14,2.8,0.5
2007-10-19,14,29,SUO,24.09,6.8,32.85,2.8,1.0
2007-10-19,15,27,HRS,24.01,6.0,32.61,2.8,1.5
2007-10-19,15,38,SUO,23.37,7.1,32.82,2.8,0.7
2007-10-22,8,47,AKI,23.36,6.8,32.84,16.1,3.8
2007-10-22,9,36,HAR,23.77,6.1,32.37,16.1,1.0
2007-10-22,9,56,AKI,23.67,6.5,33.28,16.1,1.1
2007-10-22,10,48,IY1,23.57,6.3,33.54,16.1,0.6
2007-10-22,11,10,HAR,23.74,6.3,32.41,16.1,0.9
2007-10-22,11,33,AKI,23.76,6.6,33.19,16.1,2.8
2007-10-22,12,2,IY1,23.55,6.4,33.59,16.1,0.7
2007-10-22,12,38,HAR,23.58,6.2,32.38,16.1,0.5
2007-10-22,13,38,HAR,23.57,6.0,32.36,16.1,0.5
2007-10-22,13,46,AKI,23.76,6.7,33.07,16.1,1.7
2007-10-22,14,4,IY2,23.67,6.4,33.36,16.1,0.8
2007-10-22,14,33,AKI,23.8,6.8,33.1,16.1,2.7
2007-10-22,15,26,AKI,23.69,8.0,33.14,16.1,3.2
2007-10-23,9,35,IY2,23.64,6.1,33.32,16.1,1.0
2007-10-23,9,36,HRS,23.46,6.6,32.02,16.1,2.0
2007-10-23,10,49,IY2,23.67,6.1,33.21,16.1,0.5
2007-10-23,10,50,SUO,23.11,6.9,32.93,16.1,1.2
2007-10-23,11,3,HRS,23.23,7.1,32.9,16.1,2.4
2007-10-23,11,14,HAR,24.16,5.9,32.45,16.1,0.7
2007-10-23,11,57,IY2,23.64,6.2,33.32,16.1,0.9
2007-10-23,11,57,SUO,23.56,6.5,33.14,16.1,1.6
2007-10-23,12,27,HRS,23.01,7.7,32.7,16.1,2.1
2007-10-23,12,45,HAR,24.11,6.2,32.54,16.1,2.5
2007-10-23,13,2,IY2,23.48,6.5,33.35,16.1,1.3
2007-10-23,13,11,SUO,23.65,6.5,33.24,16.1,0.7
2007-10-24,8,14,HAR,22.58,5.9,31.95,15.7,0.9
2007-10-24,9,10,HAR,23.36,5.8,32.62,15.7,0.6
2007-10-24,10,38,HAR,23.62,6.2,32.38,15.7,0.4
2007-10-24,12,6,HAR,22.46,6.7,31.66,15.7,3.6
2007-10-24,13,12,SUO,23.53,6.2,33.32,15.7,0.5
2007-10-24,13,54,HAR,23.77,6.3,32.38,15.7,0.7
2007-10-24,13,58,SUO,23.55,6.3,33.35,15.7,0.5
2007-10-25,9,10,OSK,21.91,7.1,31.19,8.3,2.9
2007-10-25,10,47,HAR,23.81,6.1,32.45,8.3,0.8
2007-10-25,10,59,OSK,22.16,6.3,30.48,8.3,9.2
2007-10-25,11,13,SUO,21.63,6.6,32.87,8.3,1.5
2007-10-25,11,57,OSK,22.65,6.2,32.03,8.3,3.4
2007-10-25,12,17,SUO,22.94,6.6,33.01,8.3,1.1
2007-10-25,12,56,SUO,22.84,6.7,33.02,8.3,1.8
2007-10-25,13,35,HAR,20.5,5.6,31.32,8.3,1.0
2007-10-25,14,8,SUO,23.37,6.1,33.18,8.3,1.2
2007-10-25,14,10,OSK,22.51,6.9,32.02,8.3,2.6
2007-10-25,14,52,OSK,22.89,6.1,32.47,8.3,1.1
2007-10-25,16,41,OSK,23.11,6.1,32.55,8.3,1.0
2007-10-26,10,47,HBK,22.81,6.7,33.97,3.3,0.7
2007-10-26,11,18,HBK,22.84,6.6,34.01,3.3,0.5
2007-10-26,11,56,HBK,22.81,6.8,34.02,3.3,0.5
2007-10-26,12,35,HBK,22.45,6.9,33.94,3.3,0.5
2007-10-30,9,1,BS2,22.27,7.9,32.5,6.8,1.2
2007-10-30,9,45,OSK,22.86,6.0,32.6,6.8,0.5
2007-10-30,10,59,AKI,23.1,6.5,33.31,6.8,1.8
2007-10-30,11,4,BS2,22.31,7.5,32.2,6.8,1.7
2007-10-30,11,43,AKI,23.1,6.5,33.3,6.8,1.6
2007-10-30,11,48,OSK,22.38,6.5,32.28,6.8,2.5
2007-10-30,13,2,BS2,22.86,7.6,32.15,6.8,1.7
2007-10-30,14,17,BS2,22.42,7.6,32.08,6.8,1.4
2007-10-30,14,28,AKI,23.08,6.6,33.26,6.8,1.7
2008-01-23,9,58,SUO,9.82,9.4,33.5,1.8,1.2
2008-01-23,11,3,SUO,8.92,9.7,33.0,1.8,1.3
2008-01-23,12,7,SUO,9.51,9.5,33.4,1.8,1.9
2008-01-23,12,46,SUO,9.3,9.6,33.0,1.8,0.9
2008-01-25,11,19,SUO,10.08,8.7,33.4,11.1,0.6
2008-01-25,12,23,SUO,11.4,8.3,33.6,11.1,0.5
2008-01-25,13,3,SUO,11.01,8.6,33.5,11.1,0.7
2008-01-25,14,12,SUO,11.59,8.1,33.6,11.1,0.5
2008-01-28,10,53,HBK,13.17,8.6,34.4,3.2,1.4
2008-01-28,11,26,HBK,14.07,8.3,34.6,3.2,1.3
2008-01-28,12,2,HBK,13.95,8.3,34.6,3.2,1.3
2008-01-28,12,37,HBK,12.51,8.7,34.4,3.2,1.3
2008-01-30,10,21,SUO,9.45,9.4,33.5,8.6,2.4
2008-01-30,11,28,SUO,9.87,9.0,33.6,8.6,1.7
2008-01-30,12,34,SUO,9.17,9.1,33.4,8.6,2.7
2008-01-30,13,44,SUO,10.15,8.7,33.6,8.6,1.0
2008-01-31,11,40,SUO,10.24,9.0,33.6,10.9,1.7
2008-01-31,12,51,SUO,10.96,8.4,33.7,10.9,0.3
2008-02-01,10,37,SUO,8.65,9.3,33.3,11.0,1.9
2008-02-01,11,29,SUO,10.49,8.9,33.6,11.0,0.3
2008-02-01,12,39,SUO,11.38,8.6,33.8,11.0,0.2
2008-02-01,13,50,SUO,11.77,8.5,33.8,11.0,0.4
2008-02-05,13,7,SUO,11.51,8.6,33.8,11.0,0.4
2008-02-05,13,53,SUO,10.69,8.7,33.7,11.0,0.7
2008-02-08,9,13,KIS,12.41,8.6,33.9,14.0,0.9
2008-02-08,10,29,KIS,14.6,8.3,34.4,14.0,0.5
2008-02-08,11,52,KIS,13.01,8.7,33.9,14.0,1.0
2008-02-15,9,56,KIS,13.66,8.4,34.3,13.9,3.0
2008-02-15,11,15,KIS,9.42,9.2,33.3,13.9,1.1
2008-02-15,12,46,KIS,9.7,9.5,33.2,13.9,2.9
2008-02-20,8,50,KIS,11.25,8.7,33.6,15.1,1.1
2008-02-20,9,21,OSK,8.38,11.7,31.9,15.1,7.0
2008-02-20,9,40,AKI,11.19,8.6,33.8,15.1,1.0
2008-02-20,9,45,KIS,11.67,8.7,33.9,15.1,0.9
2008-02-20,9,58,OSK,8.61,12.6,30.7,15.1,9.3
2008-02-20,10,21,AKI,11.13,8.9,33.7,15.1,1.4
2008-02-20,11,3,OSK,8.14,12.8,31.3,15.1,5.6
2008-02-20,11,8,KIS,16.23,7.5,34.7,15.1,1.6
2008-02-20,11,26,AKI,11.03,8.8,33.7,15.1,1.4
2008-02-20,11,38,OSK,8.1,10.8,32.2,15.1,3.4
2008-02-20,12,38,KIS,16.5,7.4,34.7,15.1,2.4
2008-02-20,14,2,KIS,13.05,8.9,34.1,15.1,1.9
2008-02-21,8,8,KIS,10.08,9.4,33.2,11.7,1.3
2008-02-21,9,31,OSK,8.54,9.0,33.0,11.7,1.5
2008-02-21,10,10,HAR,8.92,9.3,33.3,11.7,1.3
2008-02-21,10,18,KIS,10.17,8.5,33.3,11.7,1.0
2008-02-21,10,41,HAR,7.7,9.7,32.8,11.7,4.4
2008-02-21,10,52,IY1,12.02,8.7,34.1,11.7,0.5
2008-02-21,11,20,HAR,7.88,10.0,32.8,11.7,4.8
2008-02-21,11,41,KIS,9.68,8.8,33.1,11.7,1.5
2008-02-21,11,50,HAR,8.9,9.2,33.2,11.7,0.4
2008-02-21,12,9,IY1,12.17,8.6,34.1,11.7,2.2
2008-02-21,13,5,HAR,8.41,9.7,33.3,11.7,1.3
2008-02-21,13,32,HAR,7.62,10.1,32.9,11.7,5.8
2008-02-21,14,13,HAR,8.92,9.6,33.3,11.7,1.6
2008-02-21,14,21,IY2,11.54,8.9,34.0,11.7,0.5
2008-02-21,15,7,HAR,8.55,9.1,33.2,11.7,2.3
2008-02-21,16,12,HAR,8.35,9.0,33.1,11.7,1.8
2008-02-22,8,30,OSK,9.3,9.1,33.1,13.5,1.9
2008-02-22,9,45,OSK,9.38,9.1,33.1,13.5,1.2
2008-02-22,9,47,IY2,11.21,8.7,33.8,13.5,1.3
2008-02-22,11,2,IY2,11.2,9.0,33.8,13.5,0.6
2008-02-22,11,2,OSK,9.68,9.1,33.1,13.5,1.6
2008-02-22,11,22,HAR,8.82,8.8,33.3,13.5,0.6
2008-02-22,12,13,IY2,11.29,9.1,33.9,13.5,0.5
2008-02-22,13,20,IY2,11.04,9.1,33.9,13.5,0.9
2008-02-22,13,43,HAR,8.43,9.4,33.2,13.5,1.1
2008-02-22,14,49,HAR,8.94,8.9,33.3,13.5,0.5
2008-02-22,15,31,HAR,9.0,9.1,33.3,13.5,0.8
2008-02-22,16,42,HAR,8.84,9.0,33.3,13.5,0.8
2008-02-25,9,55,OSK,8.11,10.0,32.6,15.8,2.3
2008-02-25,13,43,OSK,9.09,9.2,32.9,15.8,1.1
2008-02-25,14,49,OSK,8.44,9.4,32.7,15.8,1.5
2008-02-26,8,38,BS1,9.06,10.1,33.3,4.8,2.2
2008-02-26,9,52,BS1,8.9,10.3,33.3,4.8,3.1
2008-02-26,10,35,HAR,8.13,10.4,33.0,4.8,2.1
2008-02-26,13,14,BS1,9.11,10.4,33.2,4.8,3.7
2008-02-26,14,16,BS1,9.71,10.1,33.4,4.8,2.8
2008-02-27,10,18,HAR,8.17,9.6,33.0,12.5,1.4
2008-02-27,11,4,HIU,10.69,9.3,33.7,12.5,1.3
2008-02-27,11,25,HAR,8.17,9.5,33.1,12.5,1.7
2008-02-27,11,47,HIU,10.28,9.3,33.7,12.5,1.7
2008-02-28,8,48,HIU,10.26,9.2,33.7,18.5,2.1
2008-02-28,9,48,HIU,9.85,9.4,33.6,18.5,3.8
2008-02-28,9,49,BS1,9.34,10.1,33.3,18.5,2.4
2008-02-28,10,48,HIU,9.08,9.7,33.5,18.5,1.0
2008-02-28,10,54,HAR,8.23,9.7,33.1,18.5,1.0
2008-02-28,11,45,HIU,9.97,9.4,33.7,18.5,2.0
2008-02-28,11,54,BS1,10.42,9.9,33.4,18.5,1.1
2008-02-28,11,58,HAR,8.34,9.7,33.3,18.5,1.5
2008-02-28,12,44,HIU,10.36,9.2,33.6,18.5,1.3
